BRANDS,CATEGORY_TAGS,CITY,ENCLOSED,INCLUDES_PARKING_LOT,LATITUDE,LOCATION_NAME,LONGITUDE,MEDIAN_DWELL,NAICS_CODE,NORMALIZED_VISITS_BY_TOTAL_VISITORS,NORMALIZED_VISITS_BY_TOTAL_VISITS,POSTAL_CODE,RAW_VISITOR_COUNTS,RAW_VISIT_COUNTS,REGION,STREET_ADDRESS,SUB_CATEGORY,TOP_CATEGORY,dwell_5_20,dwell_lt5,dwell_61_240,dwell_gt240,dwell_21_60,dwell_total_obs,peak_hour,evening_share,avg_daily_visits,max_daily_visits,std_daily_visits,dwell_lt5_share,dwell_5_20_share,dwell_21_60_share,dwell_61_240_share,dwell_gt240_share,fast_food_behavior_score,visit_volume_score,stability_score,zip_restaurant_count,competition_score,fast_food_behavior_score_norm
,"Healthy Food,Italian Food,Pizza",Boston,False,False,42.353581,Nebo Cucina & Enoteca,-71.052959,1.0,722511,0.02268985411,0.001563555552,2210.0,2615.0,3879.0,MA,520 Atlantic Ave,Full-Service Restaurants,Restaurants and Other Eating Places,111,3230,245,229,62,3877.0,16,0.29423303256178895,121.35483870967742,224.0,49.01648727697636,0.8331183905081249,0.028630384317771474,0.015991746195511993,0.0631931906112974,0.0590662883672943,0.5113231880319835,0.09165898508591552,0.7766778254133229,82,0.0,0.8522053133866392
,"Bakery,Salad,Sandwich Shop",Boston,False,False,42.364124,Sea Biscuit,-71.031615,11.0,722513,0.0006472664673,4.581110408e-05,2128.0,76.0,111.0,MA,256 Marginal St Ste 16,Limited-Service Restaurants,Restaurants and Other Eating Places,27,62,6,0,13,108.0,5,0.19292604501607716,3.5161290322580645,7.0,2.1978136899220417,0.5740740740740741,0.25,0.12037037037037036,0.05555555555555555,0.0,0.4444444444444444,0.0025999196388475265,0.990758297572947,52,0.37037037037037035,0.7407407407407407
Subway,"Breakfast,Counter Service,Dinner,Lunch,Sandwich Shop",Boston,False,False,42.341526,Subway,-71.083623,1.0,722513,0.0006804586921,4.62426978e-05,2115.0,110.0,118.0,MA,393 Massachusetts Ave Spc F-1,Limited-Service Restaurants,Restaurants and Other Eating Places,0,118,0,0,0,118.0,15,0.37823834196891193,3.6129032258064515,6.0,2.3647603623369364,1.0,0.0,0.0,0.0,0.0,0.6,0.002765369070410551,0.9899949264708245,75,0.0864197530864198,1.0
,"Dessert,Ice Cream Shop",Boston,False,False,42.286612,Lazy Bear Creamery,-71.044756,20.0,722515,0.0006579581445,4.468858911e-05,2122.0,80.0,114.0,MA,383 Neponset Ave,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,13,80,13,0,6,112.0,12,0.4140127388535032,3.5161290322580645,5.0,1.7937340354139153,0.7142857142857143,0.11607142857142858,0.05357142857142857,0.11607142857142858,0.0,0.475,0.002670826538088823,0.9926059698071111,9,0.9012345679012346,0.7916666666666666
,"American Food,Bar or Pub,Brunch,Late Night,Sports Bar",Boston,False,False,42.355115,Lulu's Allston,-71.134124,31.0,722511,0.0006270383379,4.32764399e-05,2134.0,92.0,107.0,MA,421 Cambridge St,Full-Service Restaurants,Restaurants and Other Eating Places,0,77,7,11,11,106.0,0,0.1958041958041958,3.4193548387096775,5.0,0.7523808896574581,0.7264150943396226,0.0,0.10377358490566038,0.0660377358490566,0.10377358490566038,0.43584905660377354,0.002505377106525798,0.997367603489747,23,0.7283950617283951,0.7264150943396226
,Coffee Shop,Boston,False,False,42.356919,Sip Cafe,-71.055886,1.0,722515,0.001484045662,0.0001005053849,2109.0,185.0,252.0,MA,0 Post Office Sq,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,1,241,3,1,3,249.0,7,0.2314540059347181,8.193548387096774,27.0,4.881957267714222,0.9678714859437751,0.004016064257028112,0.012048192771084338,0.012048192771084338,0.004016064257028112,0.5823293172690763,0.005932543903188447,0.9784849314040075,47,0.4320987654320988,0.9705488621151273
,"Gourmet,Seafood",Boston,False,False,42.354962,James Hook & Company,-71.050894,10.0,722511,0.001158968925,8.044376447e-05,2210.0,194.0,198.0,MA,440 Atlantic Ave,Full-Service Restaurants,Restaurants and Other Eating Places,14,164,3,0,14,195.0,12,0.10548523206751055,6.32258064516129,9.0,1.2797957693469273,0.841025641025641,0.07179487179487179,0.07179487179487179,0.015384615384615385,0.0,0.5333333333333333,0.004656219716845116,0.99495597544014,82,0.0,0.888888888888889
,American Food,Boston,True,False,42.351023,Off the Common,-71.069708,112.0,722511,0.01662326886,0.001152906754,2116.0,1813.0,2832.0,MA,50 Park Plz,Full-Service Restaurants,Restaurants and Other Eating Places,138,1653,274,679,86,2830.0,16,0.273081575057116,91.83870967741936,128.0,16.93268794124881,0.5840989399293286,0.04876325088339223,0.0303886925795053,0.09681978798586573,0.23992932862190813,0.36996466431095404,0.06691247725070316,0.9233824281760628,81,0.012345679012345734,0.61660777385159
,"Brunch,Cafe,Coffee Shop",Boston,False,,42.346857,Cocorico Boulangerie,-71.04257,37.0,722513,0.0005158157568,3.581285743e-05,2210.0,60.0,88.0,MA,450 Summer St,Limited-Service Restaurants,Restaurants and Other Eating Places,3,64,7,10,1,85.0,18,0.36538461538461536,2.870967741935484,10.0,2.29644796523325,0.7529411764705882,0.03529411764705882,0.011764705882352941,0.08235294117647059,0.11764705882352941,0.4658823529411764,0.0020563000779975893,0.9903072879519571,82,0.0,0.776470588235294
,"Coffee Shop,Sandwich Shop",Boston,False,False,42.349588,Breadwinners,-71.099778,95.0,722513,0.007973198685,0.0005524350854,2215.0,409.0,1376.0,MA,595 Commonwealth Ave Fl 2,Limited-Service Restaurants,Restaurants and Other Eating Places,48,750,166,345,65,1374.0,11,0.20156939676311916,41.70967741935484,86.0,26.841462327823006,0.5458515283842795,0.034934497816593885,0.04730713245997089,0.12081513828238719,0.25109170305676853,0.34148471615720527,0.03249899548559408,0.8780741155589463,74,0.09876543209876543,0.5691411935953421
Au Bon Pain,"Bakery,Breakfast,Brunch,Catering,Coffee Shop,Counter Service,Dessert,Lunch,Pastries,Salad,Sandwich Shop,Snacks",Boston,False,False,42.355967,Au Bon Pain,-71.052298,5.0,722513,0.01384751825,0.0009537021873,2110.0,1475.0,2383.0,MA,1 International Pl,Limited-Service Restaurants,Restaurants and Other Eating Places,76,1792,183,277,52,2380.0,16,0.2769620253164557,75.25806451612904,159.0,28.545343377019776,0.7529411764705882,0.031932773109243695,0.021848739495798318,0.07689075630252101,0.11638655462184874,0.46453781512605036,0.05630007799758917,0.8702830435022457,46,0.4444444444444444,0.7742296918767506
,Bagel Shop,Boston,False,False,42.335453,Boston Bagel,-71.035241,4.0,722515,0.0001476738728,1.062756035e-05,2127.0,19.0,24.0,MA,753 E Broadway,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,0,24,0,0,0,24.0,14,0.21621621621621623,0.8387096774193549,3.0,1.2468482638766252,1.0,0.0,0.0,0.0,0.0,0.6,0.0005436195608499374,0.9951066293777072,38,0.5432098765432098,1.0
,Seafood,Boston,False,,42.349402,Great Eastern Seafood,-71.039788,1.0,722511,0.0005737531834,3.868130777e-05,2210.0,66.0,99.0,MA,6 Fish Pier St W,Full-Service Restaurants,Restaurants and Other Eating Places,1,89,2,4,0,96.0,12,0.3137254901960784,3.064516129032258,8.0,2.0467989779632654,0.9270833333333334,0.010416666666666666,0.0,0.020833333333333332,0.041666666666666664,0.5604166666666667,0.002316292041882342,0.9914488190756348,82,0.0,0.9340277777777778
,"BBQ and Southern Food,Chinese Food",Boston,False,False,42.353035,Friendship BBQ,-71.130356,1.0,722511,0.001379060912,9.607450871e-05,2134.0,182.0,234.0,MA,103 Brighton Ave,Full-Service Restaurants,Restaurants and Other Eating Places,15,194,8,2,13,232.0,14,0.3761755485893417,7.516129032258065,12.0,1.5631021212368665,0.8362068965517241,0.06465517241379311,0.05603448275862069,0.034482758620689655,0.008620689655172414,0.5275862068965517,0.00550710250774067,0.9936605445162877,23,0.7283950617283951,0.8793103448275862
,,Boston,False,False,42.284724,Fry Shake,-71.092044,13.0,722515,0.0004859582847,3.292360641e-05,2126.0,74.0,84.0,MA,686 Morton St,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,5,73,0,0,5,83.0,14,0.39416058394160586,2.5806451612903225,5.0,1.4978305504830838,0.8795180722891566,0.060240963855421686,0.060240963855421686,0.0,0.0,0.5518072289156626,0.001961757545675861,0.9939590016833748,2,0.9876543209876543,0.9196787148594376
Dunkin',"Coffee Shop,Counter Service,Dessert,Donut Shop,Snacks",Boston,True,False,42.338389,Dunkin',-71.107145,32.0,722515,0.01076632801,0.0007479816442,2115.0,935.0,1862.0,MA,350 Longwood Ave,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,155,1137,140,338,89,1859.0,10,0.2656759695541863,58.483870967741936,105.0,26.028360422929666,0.6116191500806886,0.08337816030123722,0.047875201721355565,0.07530930607853685,0.18181818181818182,0.400322754168908,0.04398591316268406,0.8817920602672643,75,0.0864197530864198,0.6672045902815134
Garbanzo Fresh Mediterranean,"Catering,Counter Service,Dinner,Lunch,Mediterranean Food",Boston,False,False,42.352234,Garbanzo Fresh Mediterranean,-71.066115,1.0,722511,0.0008001386617,5.59536455e-05,2116.0,122.0,136.0,MA,134 Boylston St,Full-Service Restaurants,Restaurants and Other Eating Places,0,136,0,0,0,136.0,14,0.2777777777777778,4.354838709677419,6.0,1.97644821703747,1.0,0.0,0.0,0.0,0.0,0.6,0.003190810465858328,0.9917705010662144,81,0.012345679012345734,1.0
,"Bakery,Brazilian Food,Sandwich Shop",Boston,False,False,42.352302,Padaria Brasil,-71.132123,4.0,722511,0.001378121043,9.537127876e-05,2134.0,172.0,235.0,MA,125 Harvard Ave,Full-Service Restaurants,Restaurants and Other Eating Places,11,206,11,0,5,233.0,14,0.2797427652733119,7.516129032258065,10.0,1.1033955726765852,0.8841201716738197,0.04721030042918455,0.02145922746781116,0.04721030042918455,0.0,0.5493562231759657,0.005530738140821102,0.9957625732033599,23,0.7283950617283951,0.9155937052932761
,,Boston,True,False,42.364515,Bulfinch Roma,-71.061305,6.0,722511,0.005722096648,0.0003977861912,2114.0,753.0,978.0,MA,252 Friend St,Full-Service Restaurants,Restaurants and Other Eating Places,62,720,52,112,30,976.0,17,0.3319103521878335,31.322580645161292,78.0,11.626962815284672,0.7377049180327869,0.06352459016393443,0.030737704918032786,0.05327868852459016,0.11475409836065574,0.4680327868852459,0.023092013519582122,0.9476430928444795,52,0.37037037037037035,0.7800546448087432
,Brunch,Boston,False,False,42.319124,Farmer's Son,-71.077563,6.0,722511,5.44665276e-06,4.140788464e-07,2119.0,1.0,1.0,MA,162 Blue Hill Ave,Full-Service Restaurants,Restaurants and Other Eating Places,0,0,0,0,0,,5,0.0,0.03225806451612903,1.0,0.17668469596940845,,,,,,0.0,0.0,1.0,13,0.8518518518518519,0.0
,"Asian Food,Japanese Food,Sushi",Boston,False,False,42.36371,Crudo,-71.055914,1.0,722511,0.0006229646625,4.321884256e-05,2113.0,102.0,106.0,MA,78 Salem St,Full-Service Restaurants,Restaurants and Other Eating Places,4,101,0,0,0,105.0,12,0.2923076923076923,3.3870967741935485,4.0,0.549335044062142,0.9619047619047619,0.0380952380952381,0.0,0.0,0.0,0.5923809523809525,0.0024817414734453662,0.9982960396705429,40,0.5185185185185186,0.9873015873015875
,,Boston,False,False,42.349342,Chabad House of Greater Boston,-71.094316,1.0,722511,0.001652004516,0.0001150353532,2215.0,224.0,281.0,MA,491 Commonwealth Ave,Full-Service Restaurants,Restaurants and Other Eating Places,5,260,2,2,8,277.0,11,0.3676092544987147,9.193548387096774,12.0,1.6543072780591077,0.9386281588447654,0.018050541516245487,0.02888086642599278,0.007220216606498195,0.007220216606498195,0.5703971119133574,0.006617977262520977,0.9932435048707797,74,0.09876543209876543,0.950661853188929
,Indian Food,Boston,False,False,42.351161,Madras Dosa,-71.045637,6.0,722511,0.004006403899,0.0002774882793,2210.0,449.0,687.0,MA,55 Boston Wharf Rd,Full-Service Restaurants,Restaurants and Other Eating Places,37,497,35,86,29,684.0,12,0.20203488372093023,21.838709677419356,43.0,7.107909153092493,0.7266081871345029,0.054093567251461985,0.04239766081871345,0.05116959064327485,0.12573099415204678,0.4576023391812865,0.016214044293176393,0.9683066671748783,82,0.0,0.7626705653021442
Earl of Sandwich,"Breakfast,Catering,Counter Service,Dinner,Lunch,Sandwich Shop",Boston,False,False,42.354297,Earl of Sandwich,-71.066426,7.0,722513,0.0002146413902,1.394337818e-05,2114.0,35.0,35.0,MA,1B Charles St,Limited-Service Restaurants,Restaurants and Other Eating Places,0,35,0,0,0,35.0,16,0.21428571428571427,1.1290322580645162,18.0,3.9736384195447374,1.0,0.0,0.0,0.0,0.0,0.6,0.00080361152473469,0.9826382598302399,52,0.37037037037037035,1.0
,Deli,Boston,False,False,42.334293,Brown Bag Cafe,-71.035506,503.0,722513,0.0004251258481,2.9231161e-05,2127.0,38.0,72.0,MA,275 Emerson St,Limited-Service Restaurants,Restaurants and Other Eating Places,0,33,4,33,0,70.0,13,0.24170616113744076,2.4193548387096775,4.0,1.6219103341905208,0.4714285714285714,0.0,0.0,0.05714285714285714,0.4714285714285714,0.28285714285714286,0.0016781299487106762,0.993391641340879,38,0.5432098765432098,0.4714285714285715
,"Latin American Food,Mexican Food",Boston,False,False,42.35022,Teresa's Market,-71.164787,7.0,722511,0.0001876161484,1.37878916e-05,2135.0,21.0,31.0,MA,571 Washington St,Full-Service Restaurants,Restaurants and Other Eating Places,0,31,0,0,0,31.0,12,0.2465753424657534,1.096774193548387,4.0,1.5102838594476935,1.0,0.0,0.0,0.0,0.0,0.6,0.0007090689924129618,0.993902058372964,8,0.9135802469135803,1.0
,Caribbean Food,Boston,False,False,42.322883,Jamaica Mi Hungry,-71.099306,7.0,722511,0.0001270238638,8.265184716e-06,2119.0,21.0,21.0,MA,225 Centre St,Full-Service Restaurants,Restaurants and Other Eating Places,0,21,0,0,0,21.0,0,0.5,0.6774193548387096,5.0,1.5530842731884804,1.0,0.0,0.0,0.0,0.0,0.6,0.0004727126616086412,0.993706351573086,13,0.8518518518518519,1.0
,"Bar or Pub,Greek Food,Late Night,Mediterranean Food,Wine Bar",Boston,False,False,42.348682,Krasi,-71.084127,5.0,722511,0.0009458316545,6.696634732e-05,2115.0,147.0,162.0,MA,48 Gloucester St,Full-Service Restaurants,Restaurants and Other Eating Places,30,121,5,0,5,161.0,17,0.26877470355731226,5.161290322580645,7.0,2.315401089667918,0.7515527950310559,0.18633540372670807,0.031055900621118012,0.031055900621118012,0.0,0.5254658385093167,0.0038053369259495617,0.9902206239455467,75,0.0864197530864198,0.8757763975155279
,"Catering,Middle Eastern Food",Boston,False,False,42.353166,The Chicken & Rice Guys Downtown,-71.059774,1.0,722511,0.001769270945,0.0001226806832,2111.0,240.0,301.0,MA,85 Bedford St,Full-Service Restaurants,Restaurants and Other Eating Places,12,258,12,12,5,299.0,16,0.38386308068459657,9.612903225806452,13.0,1.559102706270267,0.862876254180602,0.04013377926421405,0.016722408026755852,0.04013377926421405,0.04013377926421405,0.5337792642140468,0.007090689924129618,0.9936788320195169,66,0.19753086419753085,0.8896321070234113
The Oceanaire Seafood Room,"American Food,Dinner,Fine Dining,Lunch,Seafood",Boston,False,False,42.358968,The Oceanaire Seafood Room,-71.059406,1.0,722511,0.01139568718,0.0007787004934,2108.0,1481.0,1948.0,MA,40 Court St,Full-Service Restaurants,Restaurants and Other Eating Places,75,1611,118,99,42,1945.0,12,0.24249797242497972,61.38709677419355,146.0,26.287096576267025,0.8282776349614396,0.038560411311053984,0.021593830334190232,0.060668380462724936,0.05089974293059126,0.5123907455012854,0.04601857760760122,0.8806089776716364,31,0.6296296296296297,0.8539845758354757
,Chicken Wings,Boston,False,False,42.311349,Wingz and Tingz,-71.080863,83.0,722513,0.000606483349,4.149751584e-05,2121.0,36.0,104.0,MA,388 Blue Hill Ave,Limited-Service Restaurants,Restaurants and Other Eating Places,15,46,26,7,7,101.0,15,0.20396600566572237,3.193548387096774,5.0,1.5537541391990057,0.45544554455445546,0.1485148514851485,0.06930693069306931,0.25742574257425743,0.06930693069306931,0.3326732673267327,0.0024344702072845023,0.9937032885808901,9,0.9012345679012346,0.5544554455445545
,"Bar or Pub,Brunch,French Food,Late Night,Wine Bar",Boston,True,False,42.34968,Bar a vin 1855,-71.083229,14.0,722511,0.001066296421,7.351587445e-05,2116.0,159.0,181.0,MA,259 Newbury St,Full-Service Restaurants,Restaurants and Other Eating Places,21,123,10,7,18,179.0,9,0.2558139534883721,5.774193548387097,12.0,1.9295608295146043,0.6871508379888268,0.11731843575418995,0.1005586592178771,0.055865921787709494,0.03910614525139665,0.4592178770949721,0.0042544139544777706,0.9919848957359089,81,0.012345679012345734,0.7653631284916201
,"American Food,Bar or Pub,Late Night",Boston,True,False,42.355226,Bogie's Place,-71.062363,38.0,722511,0.008905548155,0.000614056531,2111.0,941.0,1513.0,MA,25 Temple Pl,Full-Service Restaurants,Restaurants and Other Eating Places,84,1033,99,240,55,1511.0,18,0.3427087840761575,48.67741935483871,99.0,20.330157317789673,0.6836532097948379,0.05559232296492389,0.036399735274652546,0.06551952349437459,0.15883520847121113,0.43242885506287226,0.035737077217613274,0.9078473479921841,66,0.19753086419753085,0.7207147584381205
,"Pizza,Salad,Sandwich Shop",Boston,False,False,42.283612,Five Star Pizza Grill,-71.050675,1.0,722511,0.0001467284267,9.916656012e-06,2124.0,24.0,24.0,MA,616 Gallivan Blvd,Full-Service Restaurants,Restaurants and Other Eating Places,0,24,0,0,0,24.0,0,0.25,0.7741935483870968,5.0,1.6005982232329392,1.0,0.0,0.0,0.0,0.0,0.6,0.0005436195608499374,0.9934890919183293,7,0.9259259259259259,1.0
,Latin American Food,Boston,False,False,42.374657,El Jardin,-71.038772,6.0,722511,0.003585848398,0.0002495460038,2128.0,423.0,612.0,MA,15 Central Sq,Full-Service Restaurants,Restaurants and Other Eating Places,68,515,4,4,20,611.0,18,0.315527950310559,19.70967741935484,26.0,3.928338304095715,0.8428805237315876,0.11129296235679215,0.03273322422258593,0.006546644844517185,0.006546644844517185,0.5502454991816694,0.014441371812143989,0.9828453966276158,52,0.37037037037037035,0.9170758319694491
,Cafe,Boston,False,False,42.351858,Elenas Cafe,-71.086805,22.0,722513,0.0003325120606,2.305942249e-05,2115.0,48.0,58.0,MA,424 Beacon St,Limited-Service Restaurants,Restaurants and Other Eating Places,9,29,9,0,9,56.0,14,0.19047619047619047,1.6129032258064515,7.0,2.778691028046197,0.5178571428571429,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.0,0.375,0.0013472310855846274,0.9881022100487837,75,0.0864197530864198,0.625
,Ice Cream Shop,Boston,False,False,42.287084,The Ice Cream Shop,-71.127147,14.0,722515,0.0004386100084,3.00071609e-05,2131.0,69.0,77.0,MA,4196 Washington St,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,23,46,0,0,7,76.0,15,0.3106796116504854,2.2903225806451615,6.0,2.412247625269667,0.6052631578947368,0.3026315789473684,0.09210526315789473,0.0,0.0,0.4842105263157894,0.0017963081141128365,0.989777788844076,3,0.9753086419753086,0.8070175438596491
Caffè Nero,"Breakfast,Casual Dining,Coffee Shop,Drinks,Healthy Food,Pastries,Snacks",Boston,False,False,42.336976,Caffè Nero,-71.047304,4.0,722515,0.001148859261,7.993193113e-05,2127.0,158.0,196.0,MA,416 W Broadway,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,14,166,10,2,2,194.0,8,0.2359249329758713,6.258064516129032,20.0,2.663586497205551,0.8556701030927835,0.07216494845360824,0.010309278350515464,0.05154639175257732,0.010309278350515464,0.5422680412371134,0.004608948450684252,0.9886285306474282,38,0.5432098765432098,0.9037800687285223
,Seafood,Boston,False,False,42.344435,Eventide Fenway,-71.099019,1.0,722511,0.0006226112776,4.32729934e-05,2215.0,88.0,106.0,MA,1321 Boylston St,Full-Service Restaurants,Restaurants and Other Eating Places,0,103,0,0,2,105.0,18,0.41714285714285715,3.3870967741935485,4.0,0.4870860925981129,0.9809523809523809,0.0,0.01904761904761905,0.0,0.0,0.5885714285714285,0.0024817414734453662,0.9985806757761789,74,0.09876543209876543,0.9809523809523809
